UID,year,month,day,hour,minute,second,hth_second,ens_number,ens_in_segment,pitch,roll,cor_heading,adcp_temp,v14,v15,v16,v17,v18,v19,v20,v21,v27,v28,v29,v30,v31,v32,v40,v41,v42,v43,v44,v45,v46,v47,v48,v53,v54
14.8.21.16.0.0,14,8,21,16,9,0,0,2324,1,-0.830,0.570,158.480,12.360,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.21.16.0.0,14,8,21,16,19,0,0,2325,1,-0.750,0.560,164.330,12.370,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.21.16.0.0,14,8,21,16,29,0,0,2326,1,-0.610,0.520,159.510,12.380,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.21.16.0.0,14,8,21,16,39,0,0,2327,1,-0.570,0.450,158.480,12.380,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.21.16.0.0,14,8,21,16,49,0,0,2328,1,-0.550,0.570,167.420,12.380,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.21.16.0.0,14,8,21,16,59,0,0,2329,1,-0.390,0.580,168.360,12.380,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.21.17.0.0,14,8,21,17,9,0,0,2330,1,-0.430,0.480,170.200,12.400,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.21.17.0.0,14,8,21,17,19,0,0,2331,1,-0.550,0.460,169.750,12.420,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.21.17.0.0,14,8,21,17,29,0,0,2332,1,-0.520,0.440,168.560,12.430,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.21.17.0.0,14,8,21,17,39,0,0,2333,1,-0.550,0.510,170.210,12.480,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.21.17.0.0,14,8,21,17,49,0,0,2334,1,-0.520,0.460,170.440,12.520,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.21.17.0.0,14,8,21,17,59,0,0,2335,1,-0.490,0.390,167.650,12.550,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
